Name,Name,Run 1,sex,rider_country,race_country,Date,track_name
Pol ROMERO PERICH,Pol ROMERO PERICH,DNQ,Men,Spanish, Italy,16th Jun 2013,Val di Sole
Attila LISZI,Attila LISZI,DNQ,Men,Hungarian, Italy,16th Jun 2013,Val di Sole
Alessandro BASSO,Alessandro BASSO,DNQ,Men,Italian, Italy,16th Jun 2013,Val di Sole
Samuel BULL,Samuel BULL,DNQ,Men,South African, Italy,16th Jun 2013,Val di Sole
Nicolas WALSER,Nicolas WALSER,DNQ,Men,Swiss, Italy,16th Jun 2013,Val di Sole
Daisuke KUROSAWA,Daisuke KUROSAWA,DNQ,Men,Japanese, Italy,16th Jun 2013,Val di Sole
Junya NAGATA,Junya NAGATA,DNQ,Men,Japanese, Italy,16th Jun 2013,Val di Sole
Lukas SPLICHAL,Lukas SPLICHAL,DNQ,Men,Czech, Italy,16th Jun 2013,Val di Sole
Leopold KÖLLNER,Leopold KÖLLNER,DNQ,Men,Austrian, Italy,16th Jun 2013,Val di Sole
Lachlan MCKILLOP,Lachlan MCKILLOP,DNQ,Men,Australian, Italy,16th Jun 2013,Val di Sole
Martin KOLAJIK,Martin KOLAJIK,DNQ,Men,Czech, Italy,16th Jun 2013,Val di Sole
Carlo CAIRE,Carlo CAIRE,DNQ,Men,Italian, Italy,16th Jun 2013,Val di Sole
Manuel GRUBER,Manuel GRUBER,DNQ,Men,Austrian, Italy,16th Jun 2013,Val di Sole
Graeme PITTS,Graeme PITTS,DNQ,Men,American, Italy,16th Jun 2013,Val di Sole
Sean MCCARROLL,Sean MCCARROLL,DNQ,Men,Australian, Italy,16th Jun 2013,Val di Sole
Aaron CABALLERO BELLO,Aaron CABALLERO BELLO,DNQ,Men,Spanish, Italy,16th Jun 2013,Val di Sole
Kristof LENSSENS,Kristof LENSSENS,DNQ,Men,Belgian, Italy,16th Jun 2013,Val di Sole
Jorge GARCIA VIDAL,Jorge GARCIA VIDAL,DNQ,Men,Spanish, Italy,16th Jun 2013,Val di Sole
Chris BARLIN,Chris BARLIN,DNQ,Men,Australian, Italy,16th Jun 2013,Val di Sole
Markus PLANITZER,Markus PLANITZER,DNQ,Men,Austrian, Italy,16th Jun 2013,Val di Sole
João GOIS,João GOIS,DNQ,Men,Portuguese, Italy,16th Jun 2013,Val di Sole
Nikolay PUKHIR,Nikolay PUKHIR,DNQ,Men,Russian, Italy,16th Jun 2013,Val di Sole
Felix WUNDERLICH,Felix WUNDERLICH,DNQ,Men,German, Italy,16th Jun 2013,Val di Sole
Dale RUSSELL (elt),Dale RUSSELL (elt),DNQ,Men,British, Italy,16th Jun 2013,Val di Sole
Adi VAN DER MERWE,Adi VAN DER MERWE,DNQ,Men,South African, Italy,16th Jun 2013,Val di Sole
Basil WEBER,Basil WEBER,DNQ,Men,Swiss, Italy,16th Jun 2013,Val di Sole
Kevin DEWINSKI,Kevin DEWINSKI,DNQ,Men,German, Italy,16th Jun 2013,Val di Sole
Valentin PASHKOV,Valentin PASHKOV,DNQ,Men,Bulgarian, Italy,16th Jun 2013,Val di Sole
Romain GOULESQUE,Romain GOULESQUE,DNQ,Men,French, Italy,16th Jun 2013,Val di Sole
Kristoffer HAUGLAND,Kristoffer HAUGLAND,DNQ,Men,Norwegian, Italy,16th Jun 2013,Val di Sole
Pedro FERREIRA LANDSKRON,Pedro FERREIRA LANDSKRON,DNQ,Men,Chilean, Italy,16th Jun 2013,Val di Sole
Daniel LUDWIG (1993),Daniel LUDWIG (1993),DNQ,Men,German, Italy,16th Jun 2013,Val di Sole
Peter MLINAR,Peter MLINAR,DNQ,Men,Slovenian, Italy,16th Jun 2013,Val di Sole
Aleš VIRTIC,Aleš VIRTIC,DNQ,Men,Austrian, Italy,16th Jun 2013,Val di Sole
Robin LECHEVALLIER,Robin LECHEVALLIER,DNQ,Men,French, Italy,16th Jun 2013,Val di Sole
Dan GODARD,Dan GODARD,DNQ,Men,American, Italy,16th Jun 2013,Val di Sole
Patrik KUSTER,Patrik KUSTER,DNQ,Men,Swiss, Italy,16th Jun 2013,Val di Sole
Cameron JOHNSON,Cameron JOHNSON,DNQ,Men,New Zealand, Italy,16th Jun 2013,Val di Sole
Jan CEPELAK,Jan CEPELAK,DNQ,Men,Czech, Italy,16th Jun 2013,Val di Sole
Alexander KANGAS,Alexander KANGAS,DNQ,Men,Swedish, Italy,16th Jun 2013,Val di Sole
Philipp OSTERMANN,Philipp OSTERMANN,DNQ,Men,Austrian, Italy,16th Jun 2013,Val di Sole
Andréa GAMENARA,Andréa GAMENARA,DNQ,Men,Italian, Italy,16th Jun 2013,Val di Sole
Ondrej STEPANEK,Ondrej STEPANEK,DNQ,Men,Czech, Italy,16th Jun 2013,Val di Sole
Romain CONTRERES,Romain CONTRERES,DNQ,Men,French, Italy,16th Jun 2013,Val di Sole
Luciano IOBSTRAIBIZER,Luciano IOBSTRAIBIZER,DNQ,Men,Argentinian, Italy,16th Jun 2013,Val di Sole
Alexandr ZUBENKO,Alexandr ZUBENKO,DNQ,Men,Kazakhstani, Italy,16th Jun 2013,Val di Sole
Saken KAGAROV,Saken KAGAROV,DNQ,Men,Kazakhstani, Italy,16th Jun 2013,Val di Sole
Elliot MACHIN,Elliot MACHIN,DNQ,Men,British, Italy,16th Jun 2013,Val di Sole
Mathieu GALLEAN,Mathieu GALLEAN,DNQ,Men,French, Italy,16th Jun 2013,Val di Sole
Alexandre CLAUDIN,Alexandre CLAUDIN,DNQ,Men,French, Italy,16th Jun 2013,Val di Sole
Andre BRETAS,Andre BRETAS,DNQ,Men,Brazilian, Italy,16th Jun 2013,Val di Sole
Edgar CARBALLO GONZALEZ,Edgar CARBALLO GONZALEZ,DNQ,Men,Spanish, Italy,16th Jun 2013,Val di Sole
Scott MEARS,Scott MEARS,DNQ,Men,British, Italy,16th Jun 2013,Val di Sole
Stanislav SEHNAL,Stanislav SEHNAL,DNQ,Men,Czech, Italy,16th Jun 2013,Val di Sole
Bryn ATKINSON,Bryn ATKINSON,DNQ,Men,Australian, Italy,16th Jun 2013,Val di Sole
Matt BEER,Matt BEER,DNQ,Men,Canadian, Italy,16th Jun 2013,Val di Sole
Jared GRAVES,Jared GRAVES,DNQ,Men,Australian, Italy,16th Jun 2013,Val di Sole
Tommy HERRMANN,Tommy HERRMANN,DNQ,Men,German, Italy,16th Jun 2013,Val di Sole
Mahdi MIRZAHOSSEINI,Mahdi MIRZAHOSSEINI,DNQ,Men,Iranian, Italy,16th Jun 2013,Val di Sole
Lars PEYER,Lars PEYER,DNQ,Men,Swiss, Italy,16th Jun 2013,Val di Sole
Filip POLC,Filip POLC,DNQ,Men,Slovakian, Italy,16th Jun 2013,Val di Sole
Jakub ŘÍHA,Jakub ŘÍHA,DNQ,Men,Czech, Italy,16th Jun 2013,Val di Sole
Dan SHERIDAN,Dan SHERIDAN,DNQ,Men,Irish, Italy,16th Jun 2013,Val di Sole
Rachel ATHERTON,Rachel ATHERTON,3:43.81001,Women,British, Italy,16th Jun 2013,Val di Sole
Emmeline RAGOT,Emmeline RAGOT,3:49.04502,Women,French, Italy,16th Jun 2013,Val di Sole
Floriane PUGIN,Floriane PUGIN,3:55.86303,Women,French, Italy,16th Jun 2013,Val di Sole
Morgane CHARRE,Morgane CHARRE,3:58.04304,Women,French, Italy,16th Jun 2013,Val di Sole
Myriam NICOLE,Myriam NICOLE,3:59.30505,Women,French, Italy,16th Jun 2013,Val di Sole
Casey BROWN,Casey BROWN,3:59.87006,Women,Canadian, Italy,16th Jun 2013,Val di Sole
Manon CARPENTER,Manon CARPENTER,4:02.16507,Women,British, Italy,16th Jun 2013,Val di Sole
Emilie SIEGENTHALER,Emilie SIEGENTHALER,4:03.99008,Women,Swiss, Italy,16th Jun 2013,Val di Sole
Zarja CERNILOGAR,Zarja CERNILOGAR,4:04.90009,Women,Slovenian, Italy,16th Jun 2013,Val di Sole
Micayla GATTO,Micayla GATTO,4:08.449010,Women,Canadian, Italy,16th Jun 2013,Val di Sole
Tracey HANNAH,Tracey HANNAH,4:10.758011,Women,Australian, Italy,16th Jun 2013,Val di Sole
Jill KINTNER,Jill KINTNER,4:12.666012,Women,American, Italy,16th Jun 2013,Val di Sole
Fionn GRIFFITHS,Fionn GRIFFITHS,4:14.587013,Women,British, Italy,16th Jun 2013,Val di Sole
Jana BARTOVA,Jana BARTOVA,4:19.401014,Women,Czech, Italy,16th Jun 2013,Val di Sole
Alia MARCELLINI,Alia MARCELLINI,4:25.667015,Women,Italian, Italy,16th Jun 2013,Val di Sole
Mélanie PUGIN,Mélanie PUGIN,4:26.045016,Women,French, Italy,16th Jun 2013,Val di Sole
Mio SUEMASA,Mio SUEMASA,4:27.372017,Women,Japanese, Italy,16th Jun 2013,Val di Sole
Jacqueline HARMONY,Jacqueline HARMONY,4:27.942018,Women,American, Italy,16th Jun 2013,Val di Sole
Fiona OURDOUILLIE °,Fiona OURDOUILLIE °,4:30.114019,Women,French, Italy,16th Jun 2013,Val di Sole
Martina BRUEHLMANN,Martina BRUEHLMANN,4:36.444020,Women,Swiss, Italy,16th Jun 2013,Val di Sole
Luana Maria DE SOUZA OLIVEIRA,Luana Maria DE SOUZA OLIVEIRA,4:39.504021,Women,Brazilian, Italy,16th Jun 2013,Val di Sole
Danielle BEECROFT °,Danielle BEECROFT °,4:39.859022,Women,Australian, Italy,16th Jun 2013,Val di Sole
Tahnée SEAGRAVE °,Tahnée SEAGRAVE °,4:45.923023,Women,British, Italy,16th Jun 2013,Val di Sole
Tegan MOLLOY °,Tegan MOLLOY °,4:53.880024,Women,British, Italy,16th Jun 2013,Val di Sole
Carina CAPPELLARI,Carina CAPPELLARI,DNQ,Women,Swiss, Italy,16th Jun 2013,Val di Sole
Jess STONE,Jess STONE,DNQ,Women,British, Italy,16th Jun 2013,Val di Sole
Vaea VERBEECK,Vaea VERBEECK,DNQ,Women,Canadian, Italy,16th Jun 2013,Val di Sole
Gabriela WILLIAMS,Gabriela WILLIAMS,DNQ,Women,Czech, Italy,16th Jun 2013,Val di Sole
Simona JIRKOVÁ,Simona JIRKOVÁ,DNQ,Women,Czech, Italy,16th Jun 2013,Val di Sole
Caroline SAX,Caroline SAX,DNQ,Women,French, Italy,16th Jun 2013,Val di Sole
Céline GROS,Céline GROS,DNQ,Women,French, Italy,16th Jun 2013,Val di Sole
Chloe GALLEAN,Chloe GALLEAN,DNQ,Women,French, Italy,16th Jun 2013,Val di Sole
Alanna COLUMB,Alanna COLUMB,DNQ,Women,New Zealand, Italy,16th Jun 2013,Val di Sole
Elke RABEDER,Elke RABEDER,DNQ,Women,Austrian, Italy,16th Jun 2013,Val di Sole
Veronique SANDLER,Veronique SANDLER,DNQ,Women,New Zealand, Italy,16th Jun 2013,Val di Sole
Josefine BJÖRKMAN,Josefine BJÖRKMAN,DNQ,Women,Swedish, Italy,16th Jun 2013,Val di Sole
Sophie TYAS,Sophie TYAS,DNQ,Women,New Zealand, Italy,16th Jun 2013,Val di Sole
Alexandra ZHIZUNOVA,Alexandra ZHIZUNOVA,DNQ,Women,Russian, Italy,16th Jun 2013,Val di Sole
Špela HORVAT,Špela HORVAT,DNQ,Women,Slovenian, Italy,16th Jun 2013,Val di Sole
Sandra RÜBESAM,Sandra RÜBESAM,DNQ,Women,German, Italy,16th Jun 2013,Val di Sole
Mariana SALAZAR,Mariana SALAZAR,DNQ,Women,Salvadoran, Italy,16th Jun 2013,Val di Sole
Miriam RUCHTI,Miriam RUCHTI,DNQ,Women,Swiss, Italy,16th Jun 2013,Val di Sole
Gee ATHERTON,Gee ATHERTON,4:36.7121,Men,British, UK,9th Jun 2013,Fort William
Brook MACDONALD,Brook MACDONALD,4:37.8542,Men,New Zealand, UK,9th Jun 2013,Fort William
Stevie SMITH,Stevie SMITH,4:38.0733,Men,Canadian, UK,9th Jun 2013,Fort William
Sam BLENKINSOP,Sam BLENKINSOP,4:38.2014,Men,New Zealand, UK,9th Jun 2013,Fort William
Mick HANNAH,Mick HANNAH,4:38.6805,Men,Australian, UK,9th Jun 2013,Fort William
Sam HILL (elt),Sam HILL (elt),4:38.8436,Men,Australian, UK,9th Jun 2013,Fort William
Danny HART (elt),Danny HART (elt),4:39.3567,Men,British, UK,9th Jun 2013,Fort William
Greg MINNAAR,Greg MINNAAR,4:40.7778,Men,South African, UK,9th Jun 2013,Fort William
Josh BRYCELAND,Josh BRYCELAND,4:40.7969,Men,British, UK,9th Jun 2013,Fort William
Greg WILLIAMSON,Greg WILLIAMSON,4:42.12810,Men,British, UK,9th Jun 2013,Fort William
Marc BEAUMONT,Marc BEAUMONT,4:43.26711,Men,British, UK,9th Jun 2013,Fort William
Troy BROSNAN,Troy BROSNAN,4:43.31512,Men,Australian, UK,9th Jun 2013,Fort William
Joe SMITH (elt),Joe SMITH (elt),4:44.82413,Men,British, UK,9th Jun 2013,Fort William
Markus PEKOLL,Markus PEKOLL,4:45.01014,Men,Austrian, UK,9th Jun 2013,Fort William
Andrew NEETHLING,Andrew NEETHLING,4:45.06815,Men,South African, UK,9th Jun 2013,Fort William
Cam COLE,Cam COLE,4:45.09216,Men,New Zealand, UK,9th Jun 2013,Fort William
Rémi THIRION,Rémi THIRION,4:45.34017,Men,French, UK,9th Jun 2013,Fort William
Sam DALE (elt),Sam DALE (elt),4:45.37018,Men,British, UK,9th Jun 2013,Fort William
Mitch DELFS,Mitch DELFS,4:45.47019,Men,Australian, UK,9th Jun 2013,Fort William
Aaron GWIN,Aaron GWIN,4:45.61320,Men,American, UK,9th Jun 2013,Fort William
Connor FEARON,Connor FEARON,4:45.69821,Men,Australian, UK,9th Jun 2013,Fort William
Lewis BUCHANAN,Lewis BUCHANAN,4:45.85922,Men,Scottish, UK,9th Jun 2013,Fort William
Marcelo GUTIÉRREZ,Marcelo GUTIÉRREZ,4:46.09823,Men,Colombian, UK,9th Jun 2013,Fort William
Brendan FAIRCLOUGH,Brendan FAIRCLOUGH,4:47.21724,Men,British, UK,9th Jun 2013,Fort William
Neko MULALLY,Neko MULALLY,4:47.52025,Men,American, UK,9th Jun 2013,Fort William
Loïc BRUNI,Loïc BRUNI,4:47.67726,Men,French, UK,9th Jun 2013,Fort William
Patrick THOME,Patrick THOME,4:47.69627,Men,French, UK,9th Jun 2013,Fort William
Richie RUDE °,Richie RUDE °,4:47.83528,Men,American, UK,9th Jun 2013,Fort William
Lorenzo SUDING,Lorenzo SUDING,4:48.32229,Men,Italian, UK,9th Jun 2013,Fort William
Austin WARREN,Austin WARREN,4:49.03630,Men,American, UK,9th Jun 2013,Fort William
George BRANNIGAN,George BRANNIGAN,4:49.18831,Men,New Zealand, UK,9th Jun 2013,Fort William
Guillaume CAUVIN,Guillaume CAUVIN,4:49.32332,Men,French, UK,9th Jun 2013,Fort William
Antonio FERREIRO PAJUELO,Antonio FERREIRO PAJUELO,4:49.40733,Men,Spanish, UK,9th Jun 2013,Fort William
Florent PAYET,Florent PAYET,4:49.71734,Men,French, UK,9th Jun 2013,Fort William
Robin WALLNER,Robin WALLNER,4:49.77335,Men,Swedish, UK,9th Jun 2013,Fort William
Bryn ATKINSON,Bryn ATKINSON,4:49.85636,Men,Australian, UK,9th Jun 2013,Fort William
Jared GRAVES,Jared GRAVES,4:49.92537,Men,Australian, UK,9th Jun 2013,Fort William
Mickael PASCAL,Mickael PASCAL,4:50.74038,Men,French, UK,9th Jun 2013,Fort William
Johannes FISCHBACH,Johannes FISCHBACH,4:50.85339,Men,German, UK,9th Jun 2013,Fort William
Aurélien GIORDANENGO,Aurélien GIORDANENGO,4:50.93040,Men,French, UK,9th Jun 2013,Fort William
Eddie MASTERS,Eddie MASTERS,4:50.97941,Men,New Zealand, UK,9th Jun 2013,Fort William
Christopher MCGLINCHEY,Christopher MCGLINCHEY,4:51.25742,Men,Irish, UK,9th Jun 2013,Fort William
Ben CATHRO,Ben CATHRO,4:51.28143,Men,British, UK,9th Jun 2013,Fort William
Steve PEAT,Steve PEAT,4:51.34544,Men,British, UK,9th Jun 2013,Fort William
Ben REID,Ben REID,4:51.79345,Men,Irish, UK,9th Jun 2013,Fort William
Harry HEATH,Harry HEATH,4:51.87346,Men,British, UK,9th Jun 2013,Fort William
Fraser MCGLONE,Fraser MCGLONE,4:52.37647,Men,British, UK,9th Jun 2013,Fort William
Faustin FIGARET,Faustin FIGARET,4:52.87248,Men,French, UK,9th Jun 2013,Fort William
Filip POLC,Filip POLC,4:53.01849,Men,Slovakian, UK,9th Jun 2013,Fort William
Remi GAUVIN,Remi GAUVIN,4:53.03950,Men,Canadian, UK,9th Jun 2013,Fort William
Joe CONNELL,Joe CONNELL,4:53.12751,Men,Scottish, UK,9th Jun 2013,Fort William
Boris TETZLAFF,Boris TETZLAFF,4:53.33852,Men,Austrian, UK,9th Jun 2013,Fort William
Alexander KANGAS,Alexander KANGAS,4:53.53753,Men,Swedish, UK,9th Jun 2013,Fort William
Matty STUTTARD,Matty STUTTARD,4:53.80654,Men,British, UK,9th Jun 2013,Fort William
Jack MOIR,Jack MOIR,4:53.81155,Men,Australian, UK,9th Jun 2013,Fort William
Scott MEARS,Scott MEARS,4:53.81856,Men,British, UK,9th Jun 2013,Fort William
Kyle SANGERS,Kyle SANGERS,4:54.56957,Men,Canadian, UK,9th Jun 2013,Fort William
Lars Vatnebryn SANDVIKEN,Lars Vatnebryn SANDVIKEN,4:55.82458,Men,, UK,9th Jun 2013,Fort William
Niklas WALLNER,Niklas WALLNER,4:56.28959,Men,Swedish, UK,9th Jun 2013,Fort William
Matthew WALKER,Matthew WALKER,4:57.48960,Men,New Zealand, UK,9th Jun 2013,Fort William
Rich THOMAS,Rich THOMAS,4:57.64161,Men,British, UK,9th Jun 2013,Fort William
Johann POTGIETER,Johann POTGIETER,4:58.60162,Men,South African, UK,9th Jun 2013,Fort William
Marcus KLAUSMANN,Marcus KLAUSMANN,4:59.29763,Men,German, UK,9th Jun 2013,Fort William
Francisco PARDAL,Francisco PARDAL,4:59.41064,Men,Portuguese, UK,9th Jun 2013,Fort William
Cédric GRACIA,Cédric GRACIA,4:59.43465,Men,French, UK,9th Jun 2013,Fort William
Oscar HÄRNSTRÖM,Oscar HÄRNSTRÖM,4:59.60866,Men,Swedish, UK,9th Jun 2013,Fort William
Gareth BREWIN,Gareth BREWIN,4:59.76267,Men,British, UK,9th Jun 2013,Fort William
Cyrille KURTZ,Cyrille KURTZ,5:00.41668,Men,French, UK,9th Jun 2013,Fort William
Benny STRASSER,Benny STRASSER,5:00.73569,Men,German, UK,9th Jun 2013,Fort William
Ziga PANDUR,Ziga PANDUR,5:02.18170,Men,Slovenian, UK,9th Jun 2013,Fort William
Oliwer KANGAS,Oliwer KANGAS,5:02.72971,Men,Swedish, UK,9th Jun 2013,Fort William
Bryn DICKERSON,Bryn DICKERSON,5:02.79772,Men,New Zealand, UK,9th Jun 2013,Fort William
Rhys ATKINSON,Rhys ATKINSON,5:13.91673,Men,Australian, UK,9th Jun 2013,Fort William
Luke STROBEL,Luke STROBEL,5:23.49874,Men,American, UK,9th Jun 2013,Fort William
Pierre Charles GEORGES,Pierre Charles GEORGES,5:31.06775,Men,French, UK,9th Jun 2013,Fort William
Reece POTTER,Reece POTTER,5:34.34876,Men,New Zealand, UK,9th Jun 2013,Fort William
Charly DI PASQUALE,Charly DI PASQUALE,5:34.49677,Men,French, UK,9th Jun 2013,Fort William
Thibaut RUFFIN,Thibaut RUFFIN,7:27.89278,Men,French, UK,9th Jun 2013,Fort William
Matt SIMMONDS (elt),Matt SIMMONDS (elt),DNF,Men,British, UK,9th Jun 2013,Fort William
Logan BINGGELI,Logan BINGGELI,DNF,Men,American, UK,9th Jun 2013,Fort William
Matt BEER,Matt BEER,DNF,Men,Canadian, UK,9th Jun 2013,Fort William
Dan SHERIDAN,Dan SHERIDAN,DNF,Men,Irish, UK,9th Jun 2013,Fort William
Jono JONES (sen),Jono JONES (sen),DNF,Men,British, UK,9th Jun 2013,Fort William
David MCMILLAN,David MCMILLAN,DNQ,Men,Australian, UK,9th Jun 2013,Fort William
David TRUMMER,David TRUMMER,DNQ,Men,Austrian, UK,9th Jun 2013,Fort William
Mathieu GALLEAN,Mathieu GALLEAN,DNQ,Men,French, UK,9th Jun 2013,Fort William
Mark SCOTT (elt),Mark SCOTT (elt),DNQ,Men,British, UK,9th Jun 2013,Fort William
Kevin AIELLO,Kevin AIELLO,DNQ,Men,American, UK,9th Jun 2013,Fort William
Tommy HERRMANN,Tommy HERRMANN,DNQ,Men,German, UK,9th Jun 2013,Fort William
Ivan OULEGO MORENO,Ivan OULEGO MORENO,DNQ,Men,Spanish, UK,9th Jun 2013,Fort William
Sławomir ŁUKASIK,Sławomir ŁUKASIK,DNQ,Men,Polish, UK,9th Jun 2013,Fort William
Bernat GUÀRDIA PASCUAL,Bernat GUÀRDIA PASCUAL,DNQ,Men,Spanish, UK,9th Jun 2013,Fort William
Ronan TAYLOR,Ronan TAYLOR,DNQ,Men,British, UK,9th Jun 2013,Fort William
Pete WILLIAMS,Pete WILLIAMS,DNQ,Men,British, UK,9th Jun 2013,Fort William
Isak LEIVSSON,Isak LEIVSSON,DNQ,Men,Norwegian, UK,9th Jun 2013,Fort William
Simon CARDON,Simon CARDON,DNQ,Men,French, UK,9th Jun 2013,Fort William
Dan STANBRIDGE,Dan STANBRIDGE,DNQ,Men,British, UK,9th Jun 2013,Fort William
Yuki KUSHIMA,Yuki KUSHIMA,DNQ,Men,Japanese, UK,9th Jun 2013,Fort William
Robert SMITH (elt),Robert SMITH (elt),DNQ,Men,British, UK,9th Jun 2013,Fort William
Arthur PARRET,Arthur PARRET,DNQ,Men,French, UK,9th Jun 2013,Fort William
Gaetan RUFFIN,Gaetan RUFFIN,DNQ,Men,French, UK,9th Jun 2013,Fort William
Kirk MCDOWALL,Kirk MCDOWALL,DNQ,Men,Canadian, UK,9th Jun 2013,Fort William
Marco MILIVINTI,Marco MILIVINTI,DNQ,Men,Italian, UK,9th Jun 2013,Fort William
Forrest RIESCO,Forrest RIESCO,DNQ,Men,Canadian, UK,9th Jun 2013,Fort William
Christian TEXTOR,Christian TEXTOR,DNQ,Men,German, UK,9th Jun 2013,Fort William
Zakarias JOHANSEN,Zakarias JOHANSEN,DNQ,Men,Swedish, UK,9th Jun 2013,Fort William
Miran VAUH,Miran VAUH,DNQ,Men,Slovenian, UK,9th Jun 2013,Fort William
Joseph VEJVODA,Joseph VEJVODA,DNQ,Men,Australian, UK,9th Jun 2013,Fort William
Quentin CHANUDET,Quentin CHANUDET,DNQ,Men,French, UK,9th Jun 2013,Fort William
Leo COMBEE,Leo COMBEE,DNQ,Men,Dutch, UK,9th Jun 2013,Fort William
Edgar CARBALLO GONZALEZ,Edgar CARBALLO GONZALEZ,DNQ,Men,Spanish, UK,9th Jun 2013,Fort William
Manuel GRUBER,Manuel GRUBER,DNQ,Men,Austrian, UK,9th Jun 2013,Fort William
Rudy CABIROU,Rudy CABIROU,DNQ,Men,French, UK,9th Jun 2013,Fort William
Sean MCCARROLL,Sean MCCARROLL,DNQ,Men,Australian, UK,9th Jun 2013,Fort William
Elliot MACHIN,Elliot MACHIN,DNQ,Men,British, UK,9th Jun 2013,Fort William
Junya NAGATA,Junya NAGATA,DNQ,Men,Japanese, UK,9th Jun 2013,Fort William
Alexis PUJOL,Alexis PUJOL,DNQ,Men,French, UK,9th Jun 2013,Fort William
Tom MATTHEWS,Tom MATTHEWS,DNQ,Men,New Zealand, UK,9th Jun 2013,Fort William
Kristof LENSSENS,Kristof LENSSENS,DNQ,Men,Belgian, UK,9th Jun 2013,Fort William
Kristoffer HAUGLAND,Kristoffer HAUGLAND,DNQ,Men,Norwegian, UK,9th Jun 2013,Fort William
Bas VAN STEENBERGEN,Bas VAN STEENBERGEN,DNQ,Men,Canadian, UK,9th Jun 2013,Fort William
Niclas ANDERSEN,Niclas ANDERSEN,DNQ,Men,Norwegian, UK,9th Jun 2013,Fort William
Harry MOLLOY,Harry MOLLOY,DNQ,Men,British, UK,9th Jun 2013,Fort William
Gabriel Yeray VARGAS HERNÁNDEZ,Gabriel Yeray VARGAS HERNÁNDEZ,DNQ,Men,Spanish, UK,9th Jun 2013,Fort William
Kazuki SHIMIZU,Kazuki SHIMIZU,DNQ,Men,Japanese, UK,9th Jun 2013,Fort William
Graeme PITTS,Graeme PITTS,DNQ,Men,American, UK,9th Jun 2013,Fort William
Dale RUSSELL (elt),Dale RUSSELL (elt),DNQ,Men,British, UK,9th Jun 2013,Fort William
Lachlan MCKILLOP,Lachlan MCKILLOP,DNQ,Men,Australian, UK,9th Jun 2013,Fort William
Alexandre CLAUDIN,Alexandre CLAUDIN,DNQ,Men,French, UK,9th Jun 2013,Fort William
Markus PLANITZER,Markus PLANITZER,DNQ,Men,Austrian, UK,9th Jun 2013,Fort William
Reon BOE,Reon BOE,DNQ,Men,New Zealand, UK,9th Jun 2013,Fort William
João GOIS,João GOIS,DNQ,Men,Portuguese, UK,9th Jun 2013,Fort William
Cameron JOHNSON,Cameron JOHNSON,DNQ,Men,New Zealand, UK,9th Jun 2013,Fort William
Terje NYLENDE,Terje NYLENDE,DNQ,Men,Norwegian, UK,9th Jun 2013,Fort William
Bernardo NEVES CRUZ,Bernardo NEVES CRUZ,DNQ,Men,Brazilian, UK,9th Jun 2013,Fort William
Daisuke KUROSAWA,Daisuke KUROSAWA,DNQ,Men,Japanese, UK,9th Jun 2013,Fort William
Mario REINBACHER,Mario REINBACHER,DNQ,Men,Austrian, UK,9th Jun 2013,Fort William
Romain GOULESQUE,Romain GOULESQUE,DNQ,Men,French, UK,9th Jun 2013,Fort William
Kevin DEWINSKI,Kevin DEWINSKI,DNQ,Men,German, UK,9th Jun 2013,Fort William
Janick LIEBERHERR,Janick LIEBERHERR,DNQ,Men,Swiss, UK,9th Jun 2013,Fort William
Chris BARLIN,Chris BARLIN,DNQ,Men,Australian, UK,9th Jun 2013,Fort William
Nikolay PUKHIR,Nikolay PUKHIR,DNQ,Men,Russian, UK,9th Jun 2013,Fort William
Philipp BÜNNEMANN,Philipp BÜNNEMANN,DNQ,Men,German, UK,9th Jun 2013,Fort William
Wolfgang EYSHOLDT,Wolfgang EYSHOLDT,DNQ,Men,German, UK,9th Jun 2013,Fort William
Timo PRIES,Timo PRIES,DNQ,Men,German, UK,9th Jun 2013,Fort William
Jack READING,Jack READING,DNQ,Men,British, UK,9th Jun 2013,Fort William
Andre BRETAS,Andre BRETAS,DNQ,Men,Brazilian, UK,9th Jun 2013,Fort William
Pietro CAIRE,Pietro CAIRE,DNQ,Men,Italian, UK,9th Jun 2013,Fort William
Wyn MASTERS,Wyn MASTERS,DNQ,Men,New Zealand, UK,9th Jun 2013,Fort William
Andreas SIEBER,Andreas SIEBER,DNQ,Men,German, UK,9th Jun 2013,Fort William
Pol ROMERO PERICH,Pol ROMERO PERICH,DNQ,Men,Spanish, UK,9th Jun 2013,Fort William
Tomasz JEZIERSKI,Tomasz JEZIERSKI,DNQ,Men,Polish, UK,9th Jun 2013,Fort William
Robin LECHEVALLIER,Robin LECHEVALLIER,DNQ,Men,French, UK,9th Jun 2013,Fort William
Nick BEER,Nick BEER,DNQ,Men,Swiss, UK,9th Jun 2013,Fort William
Fabien COUSINIE,Fabien COUSINIE,DNQ,Men,French, UK,9th Jun 2013,Fort William
Bernard KERR,Bernard KERR,DNQ,Men,British, UK,9th Jun 2013,Fort William
Nico VINK,Nico VINK,DNQ,Men,Belgian, UK,9th Jun 2013,Fort William
Jay WILLIAMSON,Jay WILLIAMSON,DNQ,Men,British, UK,9th Jun 2013,Fort William
Adam BRAYTON,Adam BRAYTON,DNQ,Men,British, UK,9th Jun 2013,Fort William
Knut Jorgen LOKAS,Knut Jorgen LOKAS,DNQ,Men,Norwegian, UK,9th Jun 2013,Fort William
